,count,hate_speech,offensive_language,neither,class,tweet
262,3,2,1,0,0,@JoeDouglas1 I guess blaspheme to your Allah is ok if your pos muzzie huh? @JewJitsuGrl @efilnikcufecin7 @Darknight420
263,3,3,0,0,0,@JoeDouglas1 sit down and stfu raghead @Darknight420 @hajihuntingpat
264,3,3,0,0,0,@Joey_D26 sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag
265,3,2,1,0,0,"@JuanYeeze damn took this dumb spic nearly 2 days to respond, wuz really good tho beaner?"
266,3,2,1,0,0,"@JuanYeeze shut yo beaner ass up spic and hop your faggot ass back across the border little nigga, go listen to some pitbull"
267,3,2,1,0,0,@JungleFeverFren fuck u nigger
268,3,3,0,0,0,@KLSouth @Miss_Didi23 is an evil hate whitey racist who thinks Delbert Belton deserved it. @MaryForbes14 @EnemiesofDonnaJ @StephAnnAnson
269,3,2,1,0,0,@KamRenee ugly nigger
270,3,2,1,0,0,"@KeebitHalal @LogansWarning gotta love it when the islamofascist cow tries to make a retort about age, typical muzzie idiocy"
271,3,2,0,1,0,"@Ken_GTH nahh , whatever you are spook or spic, I still don't like you . Good day"
272,3,2,1,0,0,@Kenny__Wright @itsfrankybitch @yoPapi_chulo so if your 17 and in high school you dont have your own house you fucking faggot
273,3,2,1,0,0,@Kevin_McAdams Because Ian's retarded
274,3,2,0,1,0,"@KingHov1313 i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week...."
275,3,2,1,0,0,@King_Albert21 @Ceto_13 u pulled.that queer shit as spon as u put no homo lol
276,6,4,2,0,0,"@KuntaKayne I have never seen such ignorant, illiterate pieces of shit in my life. Bring in Natl Guard &amp; disperse this trash. @bassem_masri"
277,7,6,1,0,0,@L1LTR4P fucking losers wetbacks #SorryNotSorry
278,3,3,0,0,0,@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.
279,3,2,1,0,0,@LeonBaptist idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?
280,3,3,0,0,0,@Levi_Page I don't bend that way queer. Thanks for the offer it's flattering.
281,3,3,0,0,0,@LexVan13 go back to nigeria faggot
282,3,2,0,1,0,@Lil_A47 &#128514;&#128514;&#128514; you're a coon
283,3,2,1,0,0,"@LobstrThinkTank Yeah! Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers."
284,3,2,0,1,0,"@LokiHulibele @mediacrooks @AamAadmiParty They have mix, not all are retards. AAP is Maoists, terrorists,Congies and delusional Retards"
285,3,2,1,0,0,@Lovelesslovely @Kwitchabichen25 hey aklve! Im taking out the black ghetto trash. Youre blocked nigger
286,3,3,0,0,0,@MakeAnothaHov T.o. was a faggot crybaby
287,3,2,1,0,0,@MarianCristinax you a fag b
288,3,3,0,0,0,@MarkHalperin @WSJopinion @BarackObama Anything to trash this black President!!
289,3,3,0,0,0,@MattHomeTeam - you know what you did you faggot. There are literally thousands of people that have you on their radar homo
290,3,2,1,0,0,@Matt_Petrie22 geta Life faggot
291,3,3,0,0,0,@Maxwell_Larsen your a cunt
292,3,2,1,0,0,@McwilliamsBrett shut your legs hoe
293,3,3,0,0,0,@MenachemDreyfus @NatlFascist88 @waspnse Shit your ass and shabbat your moms pussy u Jew bastard. Ur times coming. Heil Hitler!
294,3,2,1,0,0,@MilesM_05 shut up coon.
295,3,2,1,0,0,@MillerLite I don't follow you because everything about your company is white trash.
296,3,2,1,0,0,@Mimistheone You really seem to love Sandusky. Weirdo. Ur a creepy ass cracker!
297,3,2,1,0,0,@Mimistheone stop trolling me u creepy ass cracker!!!
298,3,2,1,0,0,"@Misplaced_Momma 
She be what we say in da hood white trash"
299,3,2,0,1,0,"@Misplaced_Momma 
Y&#8217;all whitey gots to PAY fo da preparations"
300,3,2,1,0,0,@Montea_Rollin @kayysavage I wasn't serious bitch &#128514; bitch them niggas i named ain't fuccing witcho ass &#128514;&#128557; we all just making shit up &#128527;&#128553;
301,3,2,1,0,0,@MorbidMermaid I swear to god nigger you better still hang with me before work. You got my hype
302,3,2,1,0,0,@MorbidMermaid do you work today niglet?
303,3,2,1,0,0,@MrMooncricket @AtBlackface @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 ugly gay nigga bitch fucking peace of shit
304,3,3,0,0,0,@MrMooncricket @FuckTheMallcops @AtBlackface @UncleUnco @BobbyBotsods @RacistNegro69 y'all is coons n uncle toms
305,3,2,1,0,0,"@MrMooncricket @RacistNegro69 fuck you, stupid ass coward ass punk bitch faggot ass racist piece of shit. Punk. Bitch, ain't worth my time!"
306,3,2,1,0,0,"@MyNameShouldBe only one problem theres a ""no pussies allowed"" sorry @kerrythekilla..."
307,3,2,1,0,0,@NOT_UR_BRO @niccol3_xo lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin me#swaagg
308,3,2,1,0,0,"@NYRKelsMads @DaniloNavarro85 Hey fag, I said this was your aunts. *He* said it was you."
309,3,3,0,0,0,@NatlFascist88 @waspnse Jews and white race traitors have to be swept clean so the Aryan race can survive.
310,3,2,1,0,0,@Newser big fucking deal...cry baby niggers
311,3,2,0,1,0,@Nien_Nunb what did you search? Gay redneck episode 1 play?
312,3,2,1,0,0,@NotoriousBM95 @gezus__ @Rodriguez5_ your getting blocked faggot
313,3,2,1,0,0,@NyJusDntGAF just like a nig to come home when ever they want
314,3,2,1,0,0,@OG_HARM @moetzart @duckydynamo look at this nigger ass nigger shit right here
315,3,2,1,0,0,@OVOtilUOverDose @flossinlawson11 niggers*
316,3,3,0,0,0,@OfficialSkai dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
317,3,3,0,0,0,@OfficialSkaiS kill yourself ugly ass monkey looking shit
318,3,2,1,0,0,@Ole_Boy @m10eezy yes I'm white washed because I don't go around repping my hood and saying a bunch of ignorant nig terms.
319,3,2,1,0,0,@Oskzilla fuck you fag!
320,3,2,1,0,0,@Oskzilla fuck you niggah you gay. Lol
321,3,2,1,0,0,@PablyAndrew it was Paul McCartney faggot
322,3,3,0,0,0,"@PatDollard Fuckin muzzie cunts, should all be deported, savages"
323,3,2,0,1,0,@PatriotsOrg Screw the ragheads.
324,3,2,1,0,0,@PaulMoon8 @yurista4life @justinmiculka01 you fuckin Yankees I'll be there in 2 months I'll meet you pussy
325,3,2,1,0,0,@Pecan_B19 @ObeyMy_Realness dryer then them bad ass eyes of your fag
326,3,2,1,0,0,@Po0pdogg back up faggot
327,3,2,1,0,0,@PrayForJack new york niggas quick to take off on a bitch in public boy lol!!!!!
328,3,2,1,0,0,@Princesslexii16 Fucking coon
329,3,3,0,0,0,"@ProperEtacet fuck your mother, faggot"
330,3,3,0,0,0,@Prophzilla I don't hate that he blew up from 3005 like a hipster but I hate the faggots who say they love his music based off his worst +
331,3,2,1,0,0,@QUAN1T0 You retarded bruh lol
332,3,3,0,0,0,@Qui_ThePharaoh @zApollo0803 @MildlyDarkSkin hes a lying faggot. he used inspect element to change the number of dollars in his account.
333,3,3,0,0,0,@RSBerto Dumb Haitian fake black faggots. Go to Haiti and neck yourself.
334,3,2,1,0,0,@RabehChararah1 lmaoo what a fag
335,3,2,1,0,0,@RedNationBlogga fuck those faggots
336,3,2,1,0,0,@ReiddH i agree my fellow cracker.
337,3,2,0,1,0,@RepGutierrez You are full of it! These so called children are not children. They are illegal border jumpers MS!# gang members.
338,3,2,1,0,0,@RepulsiveTool And the only band that sucked worse live is those fags Guns &amp; Poses.
339,3,2,1,0,0,"@ReverendGrim @TitsOfAnarchy 
I likes dat name. Dem sand niggers needs to know dare place in da pecker order"
340,3,2,1,0,0,"@RevolutionUK_ Jesus I would love to do that and more to those muzzie torturers, fucking animal savages"
341,3,2,1,0,0,@RichxInxFlavor I'm not a fag. Gtfo
342,3,3,0,0,0,"@RileyCooper_14 so your a ""nigger"" fighter huh"
343,3,2,1,0,0,@RniSwirvinn @LilKev_J no ur wrong stupid nigger
344,3,2,1,0,0,"@Roscoedash lmao, soft ass nigga trying to act all tough, you a little bitch. Sit down and watch from the sidelines pussy."
345,3,2,1,0,0,@RunuldoRants faggot sack
346,3,2,1,0,0,@RylannWilliams whooooo? Chelsey? Fuck her lol. She juss a bitch
347,3,2,1,0,0,@SAMMI_boyden bruh we can finally roll like rednecks (': ((drug dealers))
348,3,2,1,0,0,@SAMMI_boyden well he's a cunt and he can suck my ass
349,3,3,0,0,0,@SMASEY you're such a faggot
350,3,2,0,1,0,@SNAKEHAID @wsaleen15 @rducppp @2_Synnseer @rebelgirl2040 why ur profile a one armed nigger?
351,3,2,1,0,0,"@STACCS_WNT_FOLD you tell me, coon."
352,3,2,1,0,0,@S_Roach happy birthday nicca do coon shit in a responsible way.
353,3,3,0,0,0,@Sammytbh whats your youtube channel then faggot
354,3,2,0,1,0,@Sarakateee @FaZe_Rain I wouldn't be proud that faze is in your family. He's horrible for one and two he's ugly trailer trash... #fazeisgay
355,3,3,0,0,0,"@SchulzGrayson @Dswizzle3 oh woulda coulda shoulda ass niggas bitch ass nigga, what u bout oh ban wagging ass nigga catch your phase"
356,3,2,1,0,0,@ScoutingForFifa @TheBurntChip @JoelBurtFifa @JPizzleFIFA EYE WITNESS: Joel is a faggot
357,3,2,1,0,0,@SexWith_SocksOn faggot
358,3,2,1,0,0,@ShawnIrwin9 okay closet fag
359,3,2,1,0,0,@Shmalec13 ya fag
360,3,2,0,1,0,@Shvkxir @RickiRoma @BaeSongz @JayZOverrated Ahmed and retard mikey for special Olympic boxing
361,3,2,1,0,0,@SlimGirl_Probz das calld usen yo brain retard y would i whoop yo ass n front of da police
362,3,2,1,0,0,"@SlothNG i can guarantee a few things: you're white. you've never been anywhere NEAR a real ghetto. you, or a relative is a pig. 100%"
363,3,3,0,0,0,"@SoftestMuffin @_tee13 @TorahBlaze Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil"
364,3,2,1,0,0,"@SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils"
365,3,2,1,0,0,"@SoftestMuffin @_tee13 @TorahBlaze will convince u that is a lame, you, a nigger liver believes it cuz you a nigger whore"
366,3,2,1,0,0,@Soldier1eaODGrn I don't give a flying fuck what a teabagger piece of human garbage like you thinks =)
367,3,2,1,0,0,@Soldier1eaODGrn you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.
368,3,2,1,0,0,"@SophieRo3 if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
369,3,3,0,0,0,"@StanleyStinks Shame of you! Self-hating kike. 
We Jews are G-d's chosen people."
370,3,2,1,0,0,@StarIsTheFuture you call @GOPBlackChick house nigger and she's the racist? Fathom the hypocrisy in that statement.
371,3,2,1,0,0,"@StarkFreeOrDie ...I fuckin' want OUT&gt; I'm tired of this bullshit faggot ass, closet racist, wannabe-commune-without-railroad state&gt; #Cali"
372,3,3,0,0,0,@StephyRae7 faggot.
373,3,2,1,0,0,@StephyRae7 is the biggest faggot in the world
374,3,2,1,0,0,"@Sterm26 @RealJamesWoods Just like when I call someone a nigger! It's not because they're black, it's about how they act. LIKE A NIGGER!"
375,3,3,0,0,0,@SteveStockmanTX hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people
376,3,2,1,0,0,@Steven_ratata bye youre a queer
377,3,2,1,0,0,@Stonisnipezz this is a joke right? You're on here like ugh I wish I was a jap and tweeting in gook and shit and jerkin to hentai.
378,3,2,1,0,0,@SweetKixx u see a lame in that pic ofmine due to your infatuation with niggers. Im Hebrew i fite the children of satan in the streets
379,3,2,1,0,0,@SydneeSmalling fuck Miley tranny looking now damn ass nigga
380,3,3,0,0,0,@THERACISTDOCTOR One less little nigger that would grow up into a big nigger.
381,3,2,1,0,0,@Tanner_Harris_ I've been knowing fag
382,6,4,2,0,0,@Taylor_1017 faggot
383,3,2,1,0,0,@TheChicagoBaker @stopbeingfamous @RaniaKhalek do birds have a 72% out of wedlock rate? is it white fathers that are running away?
384,3,2,1,0,0,@TheErniie You're a little bitch.
385,3,3,0,0,0,"@TheKushZombie Aww y u so mad tho, a successful man LMFAO, hut hugging as faggot."
386,3,2,1,0,0,@TheRealCVL and @CoryHolmes24 are faggots. Kbye.
387,3,2,1,0,0,"@TheRealJRSmith And its people like you that give us all a bad name, you are a disgusting piece of shit of a person a nigger is what you are"
388,3,2,1,0,0,"@The_Red_Sea @shetheTRUTHtho say that shit to my face ""Bruh"" you a bitch for gettin in a man u dont know business. Handle yo own shit"
389,3,2,1,0,0,@TherealGeorgeZ you are a pussy without your guns bitch as spic. Your daddy doesn't even respect the sperm he drop in your moms stank pussy
390,3,2,1,0,0,@TielerMLG @psvch @HalfAssed_ coming to the rescue of some retard licking dirty skidmarks on the internet... you guys are fucktards
391,3,2,1,0,0,@TreTyler_108 That's actually non-English. Because #okiecops are filthy white trash who are all criminals.
392,3,2,1,0,0,@TreyBizzy I thought you would like him cause of the Chi but yeah he a faggot
393,3,2,1,0,0,@TweetfrmtheSole it&#8217;s the entire pats bandwagon. They&#8217;re faggots
394,3,2,1,0,0,@UberFacts studies show that you're a faggot
395,3,2,1,0,0,@Versanche only faggots drive stick
396,3,2,1,0,0,@Vexda go jerk off to lollis faggot.
397,3,2,1,0,0,@ViewFromBoxSeat She's a cunt
398,3,2,0,1,0,@VinniePolitan kill the coons!!!!!!
399,3,2,1,0,0,@WaTch_Scenario Yeah so you better play with me ya nigger
400,3,2,1,0,0,@Walmart fuck your store bitch
401,3,2,1,0,0,"@WendyDavisTexas @GregAbbott_TX So you support ""illegals"" coming here and spreading disease among Americans Dream that bitch!"
402,3,3,0,0,0,@WhosJuly 1) He's a faggot and I don't like him. 2) I'm on the other side of the state.
403,3,2,1,0,0,@Woody_AFC @MrGAM3R49 @MANIAC3X fuck outta here faggot that wouldn't even be a fair
404,3,2,1,0,0,@WyattNuckels @grizzboadams shut the fuck up fag ill beat the shit outta you
405,3,2,1,0,0,@WyattNuckels insecure much put all you insults in one tweet. Fucking dumbass dude I'd wreck you you faggot
406,3,2,1,0,0,@YeIIowbang I hate that faggot he so corny
407,3,2,1,0,0,@YourDudeFerg gay fags
408,3,2,1,0,0,@YungRajee Shit ill pay the premium to get away from these anything ass hoes
409,3,2,1,0,0,@ZaneIsClasker the fuck r u talking about I told u once and am going to tell u against nigga I love white bitch gtf bro
410,3,2,1,0,0,@Zohdaa fags
411,6,4,2,0,0,@Zwaaad fag
412,3,3,0,0,0,"@_Andrizzy_ aw drake is, do you sit in the corner and cry when you listen to him? lmfao, pussy dick rider, how drakes cock taste faggot."
413,3,3,0,0,0,@_C_Parris69_ your picture makes you look like a serious fag. #justsayin lol
414,3,2,1,0,0,"@_GOLDwhippp faggots, old people, people who can't drive, drunk people"
415,3,2,1,0,0,"@_IAMKEN fuck Brett Farve redneck ass, he stuckup he don't give a damn lol he be on campus acting like he the shit"
416,3,2,1,0,0,"@_IAMKEN you'll make the team, them niggas trash. Lol"
417,3,2,1,0,0,@_Nadiaxo fags
418,3,2,1,0,0,"@_SoulSurvivor_ @zakbauer I dont have any problems with zak, but you seem like a faggot http://t.co/NbFAArxvRP"
419,3,2,1,0,0,@_TriggaPlease_ @kanyewest he's a faggot
420,3,2,1,0,0,@_TurnDownDre @Jordan__Grimes @kushdaddycorr @TRob_waddUP that's true idk why your even in this convo you dumb nigger attention whore
421,3,2,1,0,0,@_TurnDownDre @kushdaddycorr lmao you stupid nigger
422,3,2,1,0,0,@_XoXoKelsey_ hell naw fuck them bitches serves them right
423,3,2,1,0,0,@__Black_Jesus yea I forgot I was talkin to a degenerate faggot
424,3,2,1,0,0,@_____0__o______ faggot
425,4,3,1,0,0,@__hannerr__ you're a faggot
426,3,2,1,0,0,@_angelaaau hey fag i &lt;3 you
427,3,2,1,0,0,"@_cblaze @Barbod6FCB @ODDBEAST Man bitch am not gonna do a damn thang, if u don't like what I got to say then unfollow me"
428,3,3,0,0,0,@_elennamichelle nope not at all but I'm stuck in a house full of fucking niggers help me escape &#128553;
429,3,2,1,0,0,@_jeff_hank @lgreiner3 @RayceWarden @BigJohn_Studd shut up nigger
430,3,2,1,0,0,@_n1k_nak Status Report: Making a pit stop in Canada to rape bitches
431,3,2,0,1,0,"@_westwest_yall @phampel WooHoo! New Black ""Kill Cracker babies"" Panthers to the rescue! #racist #trash #thugs #Ferguson #fergusonriot"
432,3,2,1,0,0,"@_womanoverboard ""nigger"""
433,3,2,1,0,0,@aasthaxoxo oh shut your mouth i was talkin about the morning you fag
434,3,2,1,0,0,"@aldofelix naw dude I wish, they're white trash"
435,3,2,1,0,0,@alexissert leave dyke
436,3,2,1,0,0,@allsportsbruh you say waste a draft pick on Manziel when we have Mallet. that's why I'm telling you to delete your account. You're retarded
437,3,2,1,0,0,@alyssawiens faggot
438,3,2,1,0,0,@amandabynes i can give you some of my clothes so you can look like a cute dyke
439,3,2,1,0,0,@amarierubio chink eyed !
440,3,2,1,0,0,"@aravosis May I jump in u ball-less dick-wad? As a conservative, feminist, disabled vet bitch, I wish u luck with a capital F. @DLoesch"
441,3,2,1,0,0,@ashhruggiero happy birthday queer
442,3,2,1,0,0,@asshole_king oh no. They drafted that gay ass that come out on TV? Well u welcome to Redskins nation. No queers just a lot of niggers.
443,3,3,0,0,0,@asshole_king pats owner is a kike.
444,3,3,0,0,0,@asshole_king with pills that nig will last 4 years. Like magic j .That nig should hav died years ago. Y'all the first team to draft gay.
445,6,4,2,0,0,@atspace your 2. And 3. Nigga them hoes suck wayans brothers are not funny at all Jamie foxx should be number 2
446,3,3,0,0,0,@austin_farrar your a fucking queer faggot bitch
447,3,2,1,0,0,"@bad_boy_six @ksteven37 
Here ya go wetback, eat this.. http://t.co/kf6PgZvH5G"
448,3,2,1,0,0,"@badshah200 Ur pal @STLAbuBadu threat2 ""apostate kufar""&gt;""I cld cut ur neck w/sword of islam &amp;watch u squeal like a bitch like Daniel Pearl"""
449,3,2,0,1,0,@beesands10 But that's what you call white trash with money!!!!!
450,3,2,1,0,0,@bellaangeletti no ud still be a fag if I was lolz
451,3,2,1,0,0,@bellaangeletti ur a fag
452,3,2,1,0,0,@bitchdicknigga you're a fucking nigger
453,3,2,1,0,0,@bitchkrieg like the new AVI. My Twitter is retarded and shows you in the cubs hat but when I stalk your profile it show the new one
454,3,2,1,0,0,@bnp We are being overrun by mongrels because ZOG or the Jews that run our countries want the white man to perish.
455,3,2,1,0,0,@bonnoxxx haha bitch ima draw a webb in bullets round yo fuggin forehead #BeamThat bitch i know where you reside
456,3,2,1,0,0,@bonnoxxx nah she said you a fag
457,3,2,1,0,0,@brrrrangadang this nigga &#128529;&#128529;.. know damn well you a coon
458,3,2,1,0,0,@cambreezy_ @TheLittleFella_ she spelled faggots with an e you're so cool lol
